net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
westland-infra,871718518003006694,PERZIKENSTRAAT,2671RA,2671RA,NAALDWIJK,21,100.0,100.0,100,90,G4,1684,0.0,0
westland-infra,871718518003006694,PERZIKENSTRAAT,2671RB,2671RB,NAALDWIJK,13,100.0,100.0,100,92,G4,1539,0.0,0
westland-infra,871718518003006694,F.V. VALSTARPLANTSOEN,2671RC,2671RC,NAALDWIJK,10,100.0,100.0,100,100,G4,1701,0.0,0
westland-infra,871718518003006694,F.V. VALSTARPLANTSOEN,2671RD,2671RD,NAALDWIJK,11,100.0,100.0,100,100,G4,1121,0.0,0
westland-infra,871718518003006694,FRANKENTHALERSTRAAT,2671RE,2671RE,NAALDWIJK,12,100.0,100.0,100,100,G4,1500,0.0,0
westland-infra,871718518003006694,FRANKENTHALERSTRAAT,2671RG,2671RG,NAALDWIJK,12,100.0,100.0,100,92,G4,1456,0.0,0
westland-infra,871718518003006694,ALICANTESTRAAT,2671RH,2671RH,NAALDWIJK,18,100.0,100.0,100,100,G4,1365,0.0,0
westland-infra,871718518003006694,BESSENLAANTJE,2671RJ,2671RM,NAALDWIJK,26,100.0,100.0,100,100,G4,1572,0.0,0
westland-infra,871718518003006694,SERRESTRAAT,2671RN,2671RN,NAALDWIJK,12,100.0,100.0,100,100,G4,1233,0.0,0
westland-infra,871718518003006694,SERRESTRAAT,2671RP,2671RP,NAALDWIJK,13,100.0,100.0,100,92,G4,1252,0.0,0
westland-infra,871718518003006694,SERRESTRAAT,2671RR,2671RR,NAALDWIJK,13,100.0,100.0,100,100,G4,1449,0.0,0
westland-infra,871718518003006694,KAREL WIERSMASTRAAT,2671RS,2671RV,NAALDWIJK,28,100.0,100.0,100,89,G4,1562,0.0,0
westland-infra,871718518003006694,WESTLANDSTRAAT,2671RW,2671RW,NAALDWIJK,14,100.0,100.0,100,100,G4,1310,0.0,0
westland-infra,871718518003006694,WESTLANDSTRAAT,2671RX,2671RX,NAALDWIJK,13,100.0,100.0,100,92,G4,2207,0.0,0
westland-infra,871718518003006694,WESTLANDSTRAAT,2671RZ,2671SB,NAALDWIJK,27,100.0,100.0,100,56,G4,6948,0.0,0
westland-infra,871718518003006694,DRUIVENSTRAAT,2671SC,2671SC,NAALDWIJK,20,100.0,100.0,100,95,G4,1656,0.0,0
westland-infra,871718518003006694,DRUIVENSTRAAT,2671SE,2671SE,NAALDWIJK,21,100.0,100.0,100,100,G4,1722,0.0,0
westland-infra,871718518003006694,DRUIVENSTRAAT,2671SG,2671SG,NAALDWIJK,18,100.0,100.0,100,100,G4,1561,0.0,0
westland-infra,871718518003006694,DRUIVENSTRAAT,2671SH,2671SH,NAALDWIJK,22,100.0,100.0,100,95,G4,1478,0.0,0
westland-infra,871718518003006694,DRUIVENSTRAAT,2671SJ,2671SK,NAALDWIJK,20,100.0,100.0,100,95,G4,2532,0.0,0
westland-infra,871718518003006694,DRUIVENSTRAAT,2671SL,2671SL,NAALDWIJK,22,100.0,100.0,100,100,G4,1214,0.0,0
westland-infra,871718518003006694,DRUIVENSTRAAT,2671SM,2671SM,NAALDWIJK,15,100.0,100.0,100,93,G4,1402,0.0,0
westland-infra,871718518003006694,MAROCSTRAAT,2671SN,2671SN,NAALDWIJK,17,100.0,100.0,100,100,G4,1518,0.0,0
westland-infra,871718518003006694,MAROCSTRAAT,2671SP,2671SP,NAALDWIJK,15,100.0,100.0,100,100,G4,1490,0.0,0
westland-infra,871718518003006694,COLMANSTRAAT,2671SR,2671ST,NAALDWIJK,22,100.0,100.0,100,95,G4,1678,0.0,0
westland-infra,871718518003006694,MUSKAATSTRAAT,2671SV,2671SX,NAALDWIJK,29,100.0,100.0,100,97,G4,1931,0.0,0
westland-infra,871718518003006694,MR. JAN TUNINGSTRAAT,2671SZ,2671SZ,NAALDWIJK,20,100.0,100.0,100,95,G4,2064,0.0,0
westland-infra,871718518003006694,SCHUBERTSTRAAT,2671TA,2671TA,NAALDWIJK,12,100.0,100.0,100,100,G4,1828,0.0,0
westland-infra,871718518003006694,SCHUBERTSTRAAT,2671TB,2671TC,NAALDWIJK,16,100.0,100.0,100,88,G4,1812,0.0,0
westland-infra,871718518003006694,VAN BEETHOVENSTRAAT,2671TD,2671TD,NAALDWIJK,12,100.0,100.0,100,100,G4,1496,0.0,0
westland-infra,871718518003006694,MOZARTSTRAAT,2671TE,2671TE,NAALDWIJK,12,100.0,100.0,100,100,G4,1592,0.0,0
westland-infra,871718518003006694,MOZARTSTRAAT,2671TG,2671TG,NAALDWIJK,12,100.0,100.0,100,100,G4,1558,0.0,0
westland-infra,871718518003006694,DIEPENBROCKSTRAAT,2671TH,2671TH,NAALDWIJK,12,100.0,100.0,100,100,G4,1667,0.0,0
westland-infra,871718518003006694,BACHLAAN,2671TJ,2671TR,NAALDWIJK,56,100.0,100.0,100,95,G4,2394,0.0,0
westland-infra,871718518003006694,SWEELINCKSTRAAT,2671TS,2671TT,NAALDWIJK,29,100.0,100.0,100,100,G4,1055,0.0,0
westland-infra,871718518003006694,SECRETARIS HARMANSSTRAAT,2671TV,2671TV,NAALDWIJK,15,100.0,100.0,100,100,G4,1243,0.0,0
westland-infra,871718518003006694,WAGENAARSTRAAT,2671TW,2671TW,NAALDWIJK,16,100.0,100.0,100,100,G4,273,0.0,0
westland-infra,871718518003006694,WAGENAARSTRAAT,2671TX,2671TZ,NAALDWIJK,21,100.0,100.0,100,90,G4,1514,0.0,0
westland-infra,871718518003006694,VERDILAAN,2671VA,2671VA,NAALDWIJK,21,100.0,100.0,100,100,G4,823,0.0,0
westland-infra,871718518003006694,HANDELLAAN,2671VB,2671VC,NAALDWIJK,22,100.0,100.0,100,100,G4,767,0.0,0
westland-infra,871718518003006694,HANDELLAAN,2671VD,2671VD,NAALDWIJK,15,100.0,100.0,100,100,G4,260,0.0,0
westland-infra,871718518003006694,HANDELLAAN,2671VE,2671VE,NAALDWIJK,17,100.0,100.0,100,100,G4,232,0.0,0
westland-infra,871718518003006694,HANDELLAAN,2671VG,2671VG,NAALDWIJK,18,100.0,100.0,100,100,G4,407,0.0,0
westland-infra,871718518003006694,HANDELLAAN,2671VH,2671VH,NAALDWIJK,18,100.0,100.0,100,100,G4,276,0.0,0
westland-infra,871718518003006694,HANDELLAAN,2671VJ,2671VJ,NAALDWIJK,18,100.0,100.0,100,100,G4,328,0.0,0
westland-infra,871718518003006694,FRANCKSTRAAT,2671VK,2671VK,NAALDWIJK,16,100.0,100.0,100,100,G4,335,0.0,0
westland-infra,871718518003006694,FRANCKSTRAAT,2671VL,2671VL,NAALDWIJK,16,100.0,100.0,100,100,G4,339,0.0,0
westland-infra,871718518003006694,FRANCKSTRAAT,2671VM,2671VM,NAALDWIJK,16,100.0,100.0,100,94,G4,280,0.0,0
westland-infra,871718518003006694,FRANCKSTRAAT,2671VN,2671VN,NAALDWIJK,16,100.0,100.0,100,100,G4,250,0.0,0
westland-infra,871718518003006694,CHOPINSTRAAT,2671VP,2671VZ,NAALDWIJK,54,100.0,100.0,100,91,G4,2069,0.0,0
westland-infra,871718518003006694,KALMOES,2671WB,2671WB,NAALDWIJK,21,100.0,100.0,100,100,G4,1479,0.0,0
westland-infra,871718518003006694,KALMOES,2671WC,2671WC,NAALDWIJK,28,100.0,100.0,100,100,G4,1621,0.0,0
westland-infra,871718518003006694,WATERLELIE,2671WD,2671WD,NAALDWIJK,16,100.0,100.0,100,100,G4,1317,0.0,0
westland-infra,871718518003006694,WATERLELIE,2671WE,2671WE,NAALDWIJK,23,100.0,100.0,100,100,G4,1414,0.0,0
westland-infra,871718518003006694,WATERLELIE,2671WG,2671WG,NAALDWIJK,13,100.0,100.0,100,100,G4,1497,0.0,0
westland-infra,871718518003006694,LISDODDE,2671WH,2671WH,NAALDWIJK,19,100.0,100.0,100,100,G4,1601,0.0,0
westland-infra,871718518003006694,LISDODDE,2671WJ,2671WK,NAALDWIJK,36,100.0,100.0,100,97,G4,1532,0.0,0
westland-infra,871718518003006694,DOVENETEL,2671WL,2671WL,NAALDWIJK,25,100.0,100.0,100,100,G4,1625,0.0,0
westland-infra,871718518003006694,ZWANEBLOEM,2671WN,2671WN,NAALDWIJK,11,100.0,100.0,100,100,G4,1423,0.0,0
westland-infra,871718518003006694,PINKSTERBLOEM,2671WP,2671WP,NAALDWIJK,11,100.0,100.0,100,100,G4,1326,0.0,0
westland-infra,871718518003006694,PAARDEBLOEM,2671WR,2671WR,NAALDWIJK,27,100.0,100.0,100,100,G4,1585,0.0,0
westland-infra,871718518003006694,BOTERBLOEM,2671WS,2671WS,NAALDWIJK,33,100.0,100.0,100,97,G4,1486,0.0,0
westland-infra,871718518003006694,PIJPKRUID,2671WT,2671WT,NAALDWIJK,29,100.0,100.0,100,100,G4,1477,0.0,0
westland-infra,871718518003006694,MADELIEFJE,2671WV,2671WV,NAALDWIJK,24,100.0,100.0,100,96,G4,1642,0.0,0
westland-infra,871718518003006694,HOEFBLAD,2671WX,2671WX,NAALDWIJK,26,100.0,100.0,100,88,G4,2056,0.0,0
westland-infra,871718518003006694,BEREKLAUW,2671WZ,2671WZ,NAALDWIJK,28,100.0,100.0,100,96,G4,1211,0.0,0
westland-infra,871718518003006694,VIVALDI,2671XA,2671XA,NAALDWIJK,17,100.0,100.0,100,100,G4,1811,0.0,0
westland-infra,871718518003006694,STRAUSS,2671XB,2671XB,NAALDWIJK,12,100.0,100.0,100,100,G4,1994,0.0,0
westland-infra,871718518003006694,CORELLI,2671XC,2671XC,NAALDWIJK,18,100.0,100.0,100,100,G4,1605,0.0,0
westland-infra,871718518003006694,BARTOK,2671XD,2671XJ,NAALDWIJK,50,100.0,100.0,100,96,G4,1664,0.0,0
westland-infra,871718518003006694,PUCCINI,2671XK,2671XL,NAALDWIJK,22,100.0,100.0,100,95,G4,1481,0.0,0
westland-infra,871718518003006694,BIZET,2671XM,2671XM,NAALDWIJK,11,100.0,100.0,100,100,G4,1047,0.0,0
westland-infra,871718518003006694,BIZET,2671XN,2671XN,NAALDWIJK,11,100.0,100.0,100,100,G4,847,0.0,0
westland-infra,871718518003006694,BIZET,2671XP,2671XP,NAALDWIJK,11,100.0,100.0,100,100,G4,815,0.0,0
westland-infra,871718518003006694,BIZET,2671XR,2671XR,NAALDWIJK,11,100.0,100.0,100,91,G4,858,0.0,0
westland-infra,871718518003006694,BIZET,2671XS,2671XS,NAALDWIJK,11,100.0,100.0,100,100,G4,997,0.0,0
westland-infra,871718518003006694,BIZET,2671XT,2671XT,NAALDWIJK,11,100.0,100.0,100,100,G4,873,0.0,0
westland-infra,871718518003006694,BIZET,2671XV,2671XV,NAALDWIJK,11,100.0,100.0,100,100,G4,912,0.0,0
westland-infra,871718518003006694,BIZET,2671XW,2671XW,NAALDWIJK,11,100.0,100.0,100,100,G4,1043,0.0,0
westland-infra,871718518003006694,BIZET,2671XX,2671XX,NAALDWIJK,11,100.0,100.0,100,91,G4,1016,0.0,0
westland-infra,871718518003006694,BIZET,2671XZ,2671XZ,NAALDWIJK,20,100.0,100.0,100,100,G4,1609,0.0,0
westland-infra,871718518003006694,CROCUS,2671ZA,2671ZA,NAALDWIJK,15,100.0,100.0,100,100,G4,1071,0.0,0
westland-infra,871718518003006694,CROCUS,2671ZB,2671ZB,NAALDWIJK,19,100.0,100.0,100,100,G4,1051,0.0,0
westland-infra,871718518003006694,TULP,2671ZC,2671ZC,NAALDWIJK,27,100.0,100.0,100,100,G4,990,0.0,0
westland-infra,871718518003006694,ANEMOON,2671ZD,2671ZD,NAALDWIJK,10,100.0,100.0,100,100,G4,1260,0.0,0
westland-infra,871718518003006694,GLADIOOL,2671ZE,2671ZE,NAALDWIJK,34,100.0,100.0,100,100,G4,1020,0.0,0
westland-infra,871718518003006694,GLADIOOL,2671ZG,2671ZG,NAALDWIJK,20,100.0,100.0,100,100,G4,979,0.0,0
westland-infra,871718518003006694,HYACINTH,2671ZH,2671ZH,NAALDWIJK,23,100.0,100.0,100,100,G4,969,0.0,0
westland-infra,871718518003006694,NARCIS,2671ZJ,2671ZK,NAALDWIJK,34,100.0,100.0,100,100,G4,1023,0.0,0
westland-infra,871718518003006694,SNEEUWKLOKJE,2671ZL,2671ZL,NAALDWIJK,18,100.0,100.0,100,100,G4,913,0.0,0
westland-infra,871718518003006694,SNEEUWKLOKJE,2671ZM,2671ZM,NAALDWIJK,17,100.0,100.0,100,100,G4,1162,0.0,0
westland-infra,871718518003006694,GRAANVELD,2671ZN,2671ZN,NAALDWIJK,17,100.0,100.0,100,100,G4,1412,0.0,0
westland-infra,871718518003006694,WARMOEZENIERSTRAAT,2671ZP,2671ZP,NAALDWIJK,11,100.0,100.0,100,55,G6,6962,0.0,0
westland-infra,871718518003006694,SCHOUT,2671ZR,2671ZR,NAALDWIJK,31,100.0,100.0,100,100,G4,2539,0.0,0
westland-infra,871718518003006694,GELE PLOMP,2671ZS,2671ZS,NAALDWIJK,14,100.0,100.0,100,100,G4,1766,0.0,0
westland-infra,871718518003006694,GELE PLOMP,2671ZT,2671ZW,NAALDWIJK,50,100.0,100.0,100,98,G4,1926,0.0,0
westland-infra,871718518003006694,WOLLEGRAS,2671ZZ,2671ZZ,NAALDWIJK,21,100.0,100.0,100,81,G4,2142,0.0,0
westland-infra,871718518003006694,BEELSTRAAT,2672AA,2672AA,NAALDWIJK,18,100.0,100.0,100,100,G4,1461,0.0,0
westland-infra,871718518003006694,BEELSTRAAT,2672AB,2672AB,NAALDWIJK,16,100.0,100.0,100,100,G4,1737,0.0,0
westland-infra,871718518003006694,BEELSTRAAT,2672AC,2672AC,NAALDWIJK,17,100.0,100.0,100,94,G4,1007,0.0,0
westland-infra,871718518003006694,BEELSTRAAT,2672AD,2672AD,NAALDWIJK,19,100.0,100.0,100,100,G4,1616,0.0,0
westland-infra,871718518003006694,TROELSTRASTRAAT,2672AE,2672AE,NAALDWIJK,12,100.0,100.0,100,100,G4,1383,0.0,0
westland-infra,871718518003006694,TROELSTRASTRAAT,2672AG,2672AG,NAALDWIJK,13,100.0,100.0,100,100,G4,1273,0.0,0
westland-infra,871718518003006694,GERBRANDYSTRAAT,2672AH,2672AH,NAALDWIJK,12,100.0,100.0,100,100,G4,1181,0.0,0
westland-infra,871718518003006694,GERBRANDYSTRAAT,2672AJ,2672AJ,NAALDWIJK,12,100.0,100.0,100,100,G4,1656,0.0,0
westland-infra,871718518003006694,COLIJNSTRAAT,2672AK,2672AK,NAALDWIJK,10,100.0,100.0,100,80,G6,1290,0.0,0
westland-infra,871718518003006694,COLIJNSTRAAT,2672AL,2672AM,NAALDWIJK,50,100.0,100.0,100,92,G4,969,0.0,0
westland-infra,871718518003006694,OUDLAAN,2672AN,2672AN,NAALDWIJK,23,100.0,100.0,100,65,G4,1381,0.0,0
westland-infra,871718518003006694,OUDLAAN,2672AP,2672AP,NAALDWIJK,22,100.0,100.0,100,100,G4,746,0.0,0
westland-infra,871718518003006694,OUDLAAN,2672AR,2672AR,NAALDWIJK,33,100.0,100.0,100,97,G4,754,0.0,0
westland-infra,871718518003006694,SCHAEPMANSTRAAT,2672AS,2672AS,NAALDWIJK,27,100.0,100.0,100,63,G4,1494,0.0,0
westland-infra,871718518003006694,SCHAEPMANSTRAAT,2672AT,2672AT,NAALDWIJK,23,100.0,100.0,100,52,G6,1511,0.0,0
westland-infra,871718518003006694,CORT VAN DER LINDENSTR,2672AV,2672AX,NAALDWIJK,33,100.0,100.0,100,52,G6,1688,0.0,0
westland-infra,871718518003006694,THORBECKESTRAAT,2672AZ,2672AZ,NAALDWIJK,10,100.0,100.0,100,60,G6,1532,0.0,0
westland-infra,871718518003006694,GROEN VAN PRINSTERERSTR,2672BA,2672BA,NAALDWIJK,14,100.0,100.0,100,100,G4,1444,0.0,0
westland-infra,871718518003006694,DE SAVORNIN LOHMANSTRAAT,2672BB,2672BC,NAALDWIJK,21,100.0,100.0,100,95,G4,1537,0.0,0
westland-infra,871718518003006694,KUYPERSTRAAT,2672BD,2672BD,NAALDWIJK,18,100.0,100.0,100,94,G4,1054,0.0,0
westland-infra,871718518003006694,THORBECKESTRAAT,2672BE,2672BE,NAALDWIJK,11,100.0,100.0,100,100,G4,1163,0.0,0
westland-infra,871718518003006694,NOLENSSTRAAT,2672BG,2672BG,NAALDWIJK,16,100.0,100.0,100,100,G4,1061,0.0,0
westland-infra,871718518003006694,NOLENSSTRAAT,2672BH,2672BH,NAALDWIJK,20,100.0,100.0,100,95,G4,1507,0.0,0
westland-infra,871718518003006694,GERBRANDYSTRAAT,2672BJ,2672BJ,NAALDWIJK,17,100.0,100.0,100,94,G4,1318,0.0,0
westland-infra,871718518003006694,GERBRANDYSTRAAT,2672BK,2672BK,NAALDWIJK,19,100.0,100.0,100,95,G4,1539,0.0,0
westland-infra,871718518003006694,TILANUSSTRAAT,2672BL,2672BL,NAALDWIJK,18,100.0,100.0,100,100,G4,1553,0.0,0
westland-infra,871718518003006694,TILANUSSTRAAT,2672BM,2672BM,NAALDWIJK,12,100.0,100.0,100,92,G4,1170,0.0,0
westland-infra,871718518003006694,BEELSTRAAT,2672BN,2672BN,NAALDWIJK,16,100.0,100.0,100,100,G4,1199,0.0,0
westland-infra,871718518003006694,OUDLAAN,2672BP,2672BP,NAALDWIJK,19,100.0,100.0,100,95,G4,1120,0.0,0
westland-infra,871718518003006694,OUDLAAN,2672BR,2672BR,NAALDWIJK,28,100.0,100.0,100,100,G4,908,0.0,0
westland-infra,871718518003006694,OUDLAAN,2672BS,2672BS,NAALDWIJK,24,100.0,100.0,100,100,G4,1377,0.0,0
westland-infra,871718518003006694,ANNE VONDELINGPLANTSOEN,2672BT,2672BT,NAALDWIJK,17,100.0,100.0,100,100,G4,1268,0.0,0
westland-infra,871718518003006694,ANNE VONDELINGPLANTSOEN,2672BV,2672BV,NAALDWIJK,18,100.0,100.0,100,100,G4,1225,0.0,0
westland-infra,871718518003006694,DONNERLAAN,2672BW,2672BW,NAALDWIJK,15,100.0,100.0,100,100,G4,1384,0.0,0
westland-infra,871718518003006694,DONNERLAAN,2672BX,2672BX,NAALDWIJK,39,100.0,100.0,100,97,G4,774,0.0,0
westland-infra,871718518003006694,GROEN VAN PRINSTERERSTR,2672CA,2672CA,NAALDWIJK,13,100.0,100.0,100,100,G4,1143,0.0,0
westland-infra,871718518003006694,BURGERSTRAAT,2672DA,2672DA,NAALDWIJK,13,100.0,100.0,100,100,G4,1160,0.0,0
westland-infra,871718518003006694,RUYS DE BEERENBROUCKSTR,2672DB,2672DB,NAALDWIJK,13,100.0,100.0,100,100,G4,1304,0.0,0
westland-infra,871718518003006694,RUYS DE BEERENBROUCKSTR,2672DC,2672DC,NAALDWIJK,16,100.0,100.0,100,100,G4,1173,0.0,0
westland-infra,871718518003006694,TALMASTRAAT,2672DD,2672DD,NAALDWIJK,12,100.0,100.0,100,100,G4,1214,0.0,0
westland-infra,871718518003006694,TALMASTRAAT,2672DE,2672DE,NAALDWIJK,16,100.0,100.0,100,100,G4,1207,0.0,0
westland-infra,871718518003006694,KLOMPESTRAAT,2672DG,2672DG,NAALDWIJK,25,100.0,100.0,100,80,G4,1308,0.0,0
westland-infra,871718518003006694,CALSSTRAAT,2672DH,2672DH,NAALDWIJK,19,100.0,100.0,100,100,G4,1421,0.0,0
westland-infra,871718518003006694,CALSSTRAAT,2672DJ,2672DJ,NAALDWIJK,12,100.0,100.0,100,100,G4,1339,0.0,0
westland-infra,871718518003006694,DREESLAAN,2672DK,2672DK,NAALDWIJK,32,100.0,100.0,100,100,G4,1239,0.0,0
westland-infra,871718518003006694,DREESLAAN,2672DL,2672DL,NAALDWIJK,48,100.0,100.0,100,98,G4,786,0.0,0
westland-infra,871718518003006694,DREESLAAN,2672DM,2672DM,NAALDWIJK,35,100.0,100.0,100,97,G4,1240,0.0,0
westland-infra,871718518003006694,DREESLAAN,2672DN,2672DN,NAALDWIJK,55,100.0,100.0,100,98,G4,1447,0.0,0
westland-infra,871718518003006694,VAN HOUTENSTRAAT,2672DP,2672DP,NAALDWIJK,33,100.0,100.0,100,100,G4,1643,0.0,0
westland-infra,871718518003006694,AALBERSESTRAAT,2672DR,2672DR,NAALDWIJK,45,100.0,100.0,100,96,G4,1632,0.0,0
westland-infra,871718518003006694,LIEFTINCKSTRAAT,2672DT,2672DT,NAALDWIJK,52,100.0,100.0,100,96,G4,1580,0.0,0
westland-infra,871718518003006694,DREESLAAN,2672DV,2672EA,NAALDWIJK,94,100.0,100.0,100,97,G4,1157,0.0,0
westland-infra,871718518003006694,DREESLAAN,2672EB,2672EB,NAALDWIJK,28,100.0,100.0,100,96,G4,1557,0.0,0
westland-infra,871718518003006694,KRANENBURGLAAN,2672EC,2672EC,NAALDWIJK,21,100.0,100.0,100,90,G4,1980,0.0,0
westland-infra,871718518003006694,KRANENBURGLAAN,2672ED,2672ED,NAALDWIJK,22,100.0,100.0,100,100,G4,1591,0.0,0
westland-infra,871718518003006694,KRANENBURGLAAN,2672EE,2672EE,NAALDWIJK,14,100.0,100.0,100,100,G4,1721,0.0,0
westland-infra,871718518003006694,VAN KOPPENWEG,2672EG,2672EG,NAALDWIJK,21,100.0,100.0,100,100,G4,2471,0.0,0
westland-infra,871718518003006694,VAN KOPPENWEG,2672EH,2672EH,NAALDWIJK,21,100.0,100.0,100,95,G4,2245,0.0,0
westland-infra,871718518003006694,DREESLAAN,2672EJ,2672EJ,NAALDWIJK,22,100.0,100.0,100,95,G4,1785,0.0,0
westland-infra,871718518003006694,DREESLAAN,2672EK,2672EK,NAALDWIJK,28,100.0,100.0,100,100,G4,1438,0.0,0
westland-infra,871718518003006694,BURGEMEESTER ELSENPARK,2672EL,2672EL,NAALDWIJK,18,100.0,100.0,100,100,G4,1488,0.0,0
westland-infra,871718518003006694,KLOMPENMAKERSTRAAT,2672GA,2672GC,NAALDWIJK,35,100.0,100.0,100,69,G6,3862,0.0,0
westland-infra,871718518003006694,SLOTENMAKERSTRAAT,2672GD,2672GD,NAALDWIJK,23,100.0,100.0,100,87,G4,1522,0.0,0
westland-infra,871718518003006694,ORANJETUIN,2672GZ,2673BA,NAALDWIJK,32,100.0,100.0,100,100,G4,1690,0.0,0
westland-infra,871718518003006694,DE DINTEL,2673BB,2673BB,NAALDWIJK,27,100.0,100.0,100,100,G4,1714,0.0,0
westland-infra,871718518003006694,DE DINTEL,2673BC,2673BC,NAALDWIJK,28,100.0,100.0,100,96,G4,1719,0.0,0
westland-infra,871718518003006694,DE VLIET,2673BD,2673BD,NAALDWIJK,24,100.0,100.0,100,100,G4,1376,0.0,0
westland-infra,871718518003006694,DE ZIJPE,2673BE,2673BE,NAALDWIJK,32,100.0,100.0,100,97,G4,1519,0.0,0
westland-infra,871718518003006694,DE DOMMEL,2673BG,2673BG,NAALDWIJK,50,100.0,100.0,100,100,G4,1017,0.0,0
westland-infra,871718518003006694,DE DOMMEL,2673BH,2673BH,NAALDWIJK,16,100.0,100.0,100,100,G4,1500,0.0,0
westland-infra,871718518003006694,DE SCHIE,2673BJ,2673BJ,NAALDWIJK,24,100.0,100.0,100,100,G4,778,0.0,0
westland-infra,871718518003006694,DE GOUWE,2673BK,2673BK,NAALDWIJK,15,100.0,100.0,100,93,G4,2437,0.0,0
westland-infra,871718518003006694,ZEEWINDE,2673BL,2673BL,NAALDWIJK,29,100.0,100.0,100,100,G4,913,0.0,0
westland-infra,871718518003006694,DUINDISTEL,2673BM,2673BM,NAALDWIJK,33,100.0,100.0,100,100,G4,1011,0.0,0
westland-infra,871718518003006694,ZANDHAVER,2673BN,2673BN,NAALDWIJK,31,100.0,100.0,100,97,G4,1259,0.0,0
westland-infra,871718518003006694,KORAAL,2673BP,2673BP,NAALDWIJK,42,100.0,100.0,100,100,G4,672,0.0,0
westland-infra,871718518003006694,ZEEPADDESTOEL,2673BR,2673BR,NAALDWIJK,12,100.0,100.0,100,100,G4,1164,0.0,0
westland-infra,871718518003006694,WITTE KLAVER,2673BS,2673BS,NAALDWIJK,10,100.0,100.0,100,100,G4,1118,0.0,0
westland-infra,871718518003006694,ZEEVONK,2673BT,2673BT,NAALDWIJK,14,100.0,100.0,100,100,G4,1325,0.0,0
westland-infra,871718518003006694,KOKKEL,2673BV,2673BV,NAALDWIJK,16,100.0,100.0,100,100,G4,1512,0.0,0
westland-infra,871718518003006694,ZEESTER,2673BW,2673BW,NAALDWIJK,14,100.0,100.0,100,100,G4,1625,0.0,0
westland-infra,871718518003006694,STRANDGAPER,2673BX,2673BX,NAALDWIJK,17,100.0,100.0,100,100,G4,2513,0.0,0
westland-infra,871718518003006694,BRUINE LAANTJE,2673BZ,2673CA,NAALDWIJK,36,100.0,100.0,100,100,G4,1536,0.0,0
westland-infra,871718518003006694,ATLANTISCHE OCEAAN,2673CB,2673CB,NAALDWIJK,47,100.0,100.0,100,98,G4,1501,0.0,0
westland-infra,871718518003006694,NOORDKAPER,2673CC,2673CC,NAALDWIJK,60,100.0,100.0,100,100,G4,1020,0.0,0
westland-infra,871718518003006694,BUTSKOP,2673CD,2673CE,NAALDWIJK,26,100.0,100.0,100,100,G4,1184,0.0,0
westland-infra,871718518003006694,SNAVELDOLFIJN,2673CG,2673CG,NAALDWIJK,16,100.0,100.0,100,100,G4,1356,0.0,0
westland-infra,871718518003006694,BLAUWE VINVIS,2673CH,2673CH,NAALDWIJK,11,100.0,100.0,100,100,G4,1545,0.0,0
westland-infra,871718518003006694,GRIJZE WALVIS,2673CJ,2673CK,NAALDWIJK,24,100.0,100.0,100,100,G4,1523,0.0,0
westland-infra,871718518003006694,ZUIDKAPER,2673CL,2673CL,NAALDWIJK,12,100.0,100.0,100,100,G4,2553,0.0,0
westland-infra,871718518003006694,DWERGGRIEND,2673CM,2673XA,NAALDWIJK,34,100.0,100.0,100,100,G4,1547,0.0,0
westland-infra,871718518003006694,BURGEMEESTER ELSENWEG,2675AA,2675AD,HONSELERSDIJK,33,100.0,100.0,100,79,G4,3381,0.0,0
westland-infra,871718518003006694,DIJKWEG,2675AE,2675AJ,HONSELERSDIJK,38,100.0,100.0,100,89,G4,2491,0.0,0
westland-infra,871718518003006694,HOFSTRAAT,2675AK,2675AL,HONSELERSDIJK,22,100.0,100.0,100,82,G4,2443,0.0,0
westland-infra,871718518003006694,STATIONSWEG,2675AM,2675AM,HONSELERSDIJK,18,100.0,100.0,100,67,G4,4847,0.0,0
westland-infra,871718518003006694,AMALIA VAN SOLMSSTRAAT,2675AN,2675AN,HONSELERSDIJK,24,100.0,100.0,100,92,G4,1382,0.0,0
westland-infra,871718518003006694,AMALIA VAN SOLMSSTRAAT,2675AP,2675AP,HONSELERSDIJK,26,100.0,100.0,100,100,G4,1335,0.0,0
westland-infra,871718518003006694,PRINSEGRACHT,2675AR,2675AS,HONSELERSDIJK,26,100.0,100.0,100,92,G4,1549,0.0,0
westland-infra,871718518003006694,DIJKSTRAAT,2675AT,2675AT,HONSELERSDIJK,14,100.0,100.0,100,86,G4,2226,0.0,0
westland-infra,871718518003006694,DIJKSTRAAT,2675AV,2675AV,HONSELERSDIJK,13,100.0,100.0,100,62,G4,3525,0.0,0
westland-infra,871718518003006694,DIJKSTRAAT,2675AW,2675AW,HONSELERSDIJK,12,100.0,100.0,100,58,G4,4214,0.0,0
westland-infra,871718518003006694,DIJKSTRAAT,2675AX,2675AX,HONSELERSDIJK,16,100.0,100.0,100,94,G4,2332,0.0,0
westland-infra,871718518003006694,DIJKSTRAAT,2675AZ,2675AZ,HONSELERSDIJK,12,100.0,100.0,100,50,G4,7901,0.0,0
